Data Inserção;Tipo Entrega;Pedido;Data Nfe;Serie Nfe;Número Nfe;Valor Nfe;Qtd. Volumes;Peso;Remessa;Nome Destinatário;Endereço Completo;CEP;Cód. CD;CD;CNPJ/CPF Dest.;Transportador;Lead Time;Data Prev. Entrega;Status Prazo;ID Últ. Ocr.;Última Ocorrência;Chave Últ. Ocr.;Data Última Ocr.;Agrupador;Endereço;Numero;Bairro;Cidades;UF;Etiquetas;Chegada na Transportadora;Cod. Vendedor;Chave NFe
14/02/2025 21:49:55;AVON;35288290;07/02/2025 00:00:00;001;73789815;69.69;1;3.54;43860292115;Nicolas Viana;Pátio de Correia, 13;62106-174;6426;Verde;84.250.673/0001-90;das Neves;5;12/01/2025 00:00:00;Atrasado;690;Em Rota;2;14/01/2025 00:00:00;quam;Estrada de Aragão;864;Vila Dos Anjos;Correia de Duarte;RN;;07/02/2025 00:00:00;605930;821445796133040
08/03/2025 02:20:27;NATURA CN;59239639;13/03/2025 00:00:00;001;23239466;159.36;1;4.35;66750459982;Miguel Caldeira;Praça Lima, 39;09199-447;1728;da Praia;62.013.498/0001-84;Lopes - ME;2;16/03/2025 00:00:00;Finalizado No Prazo;405;Em Rota;2;07/02/2025 00:00:00;aliquid;Recanto Lívia Martins;472;Santa Monica;Carvalho de Melo;PR;;09/02/2025 00:00:00;622799;939820830210970
27/01/2025 00:14:29;AVON;50626143;09/03/2025 00:00:00;001;16208254;353.07;2;3.57;16529273299;Gabriela Jesus;Conjunto de Duarte, 78;58363-806;9302;do Sul;38.451.672/0001-96;Moura Oliveira S.A.;8;28/03/2025 00:00:00;Finalizado No Prazo;942;Saiu para Entrega;2;22/02/2025 00:00:00;fugiat;Lago Maria Luiza Dias;83;Acaba Mundo;Melo;PI;;10/03/2025 00:00:00;463974;982723535333744
31/01/2025 21:54:44;NATURA RN;38638012;14/02/2025 00:00:00;001;80080229;294.1;3;4.67;15340384006;André Lima;Quadra Heloísa Nunes, 811;27242410;7460;do Sul;41.085.672/0001-24;Rezende;6;30/01/2025 00:00:00;Finalizado No Prazo;752;Entrega Realizada;1;23/02/2025 00:00:00;esse;Rua de da Mata;863;Jaqueline;da Costa;RS;;22/01/2025 00:00:00;661505;355561524874
06/03/2025 10:49:03;AVON;24073349;18/02/2025 00:00:00;001;84074757;277.48;3;2.36;53710978626;Lorenzo Dias;Praça João Vitor Silva, 9;42743-283;6248;das Flores;15.690.724/0001-81;da Mota S.A.;2;03/02/2025 00:00:00;Atrasado;127;Saiu para Entrega;3;20/03/2025 00:00:00;aliquid;Conjunto Rocha;92;Castelo;Novaes;RJ;;13/01/2025 00:00:00;876542;60699327762122
27/02/2025 00:57:07;NATURA CN;6514933;02/01/2025 00:00:00;001;21882821;242.27;1;2.84;88109908019;Davi Luiz da Luz;Viela João Vitor da Costa, 30;31079-242;5624;dos Dourados;27.803.596/0001-14;Fogaça;8;08/02/2025 00:00:00;No Prazo;960;Entrega Realizada;1;22/03/2025 00:00:00;labore;Setor de Caldeira;853;Granja Werneck;da Luz Alegre;PE;;12/01/2025 00:00:00;82444;565931543405747
27/03/2025 02:55:40;NATURA RN;20253060;03/02/2025 00:00:00;001;44017533;251.02;3;3.52;45078915175;Maitê Novaes;Residencial Rodrigues;47753-658;2917;Paulista;98.341.267/0001-47;Moraes;2;02/02/2025 00:00:00;Atrasado;598;Em Rota;1;15/03/2025 00:00:00;dolorum;Recanto Isabelly Rodrigues;18;Bom Jesus;Lopes Grande;RN;;20/01/2025 00:00:00;11070;885954089565342
04/03/2025 07:22:54;NATURA RN;93865063;26/01/2025 00:00:00;001;42429058;233.93;2;4.47;30067106283;Luiz Felipe Cavalcanti;Ladeira da Conceição, 907;12565079;7111;da Praia;68.271.394/0001-56;Nascimento;3;20/01/2025 00:00:00;Atrasado;239;Em Rota;2;22/01/2025 00:00:00;ab;Avenida Azevedo;487;São Geraldo;Peixoto da Serra;AP;;17/01/2025 00:00:00;441319;485483724242280
09/03/2025 10:49:52;NATURA CN;82771390;25/03/2025 00:00:00;001;9725882;392.82;1;1.47;49201000240;Sr. Calebe Nunes;Aeroporto Raquel Gomes, 49;41905880;8514;do Sul;61.352.409/0001-61;Peixoto;7;27/01/2025 00:00:00;Atrasado;566;Entrega Realizada;3;21/03/2025 00:00:00;enim;Chácara de da Rosa;984;Barão Homem De Melo 3ª Seção;Freitas;MT;;18/02/2025 00:00:00;441460;12724028122010
24/01/2025 17:35:25;NATURA CN;59294387;07/03/2025 00:00:00;001;12901801;293.59;2;4.88;40114294537;Leandro da Conceição;Vale Ribeiro;17507-267;5486;Grande;65.819.432/0001-74;Teixeira Lopes S/A;7;13/03/2025 00:00:00;Finalizado No Prazo;716;Em Rota;2;20/03/2025 00:00:00;voluptate;Condomínio de Barros;537;Jardinópolis;Azevedo;AC;;12/03/2025 00:00:00;178789;998580659380665
07/02/2025 11:39:56;NATURA CN;62376391;13/01/2025 00:00:00;001;54857818;474.58;3;3.59;98623576838;Emanuelly Silva;Viela de Rodrigues, 17;67625278;9379;da Praia;75.498.621/0001-46;Gomes;1;09/03/2025 00:00:00;Finalizado No Prazo;402;Em Rota;3;01/02/2025 00:00:00;sunt;Parque Rocha;984;Vila Santa Monica 2ª Seção;Freitas Alegre;AC;;19/03/2025 00:00:00;594151;112559758967100
29/01/2025 00:22:53;NATURA CN;36614557;10/01/2025 00:00:00;001;84331501;248.55;2;1.7;23176507663;Luiza Lopes;Campo Marina Almeida;30411-720;4882;de Minas;89.175.236/0001-72;Monteiro;6;14/03/2025 00:00:00;Atrasado;321;Entrega Realizada;3;13/02/2025 00:00:00;debitis;Morro da Mata;691;Nossa Senhora Do Rosário;da Rosa;SC;;27/03/2025 00:00:00;750380;503118547870967
04/02/2025 14:55:32;NATURA CN;45688150;09/03/2025 00:00:00;001;76586609;24.46;1;2.09;23014210233;Maria Sophia Duarte;Vila da Conceição, 7;49554-149;8586;da Serra;98.301.574/0001-02;Sales Pires - EI;3;08/03/2025 00:00:00;Finalizado No Prazo;280;Saiu para Entrega;1;20/01/2025 00:00:00;eos;Feira de Silveira;734;Vila Nova Paraíso;da Cruz;RJ;;09/01/2025 00:00:00;748067;57664846375834
02/03/2025 09:26:16;NATURA CN;49963223;11/01/2025 00:00:00;001;28474528;57.25;1;2.6;34460122064;Srta. Marcela Nunes;Loteamento da Paz, 57;23766-851;1614;de Minas;72.436.891/0001-34;Rocha;6;02/01/2025 00:00:00;Finalizado No Prazo;405;Saiu para Entrega;2;30/01/2025 00:00:00;est;Vale Marcela Moraes;463;Renascença;Teixeira;RN;;06/03/2025 00:00:00;827284;663437772266004
11/01/2025 09:21:12;NATURA RN;64451042;27/02/2025 00:00:00;001;83596084;219.21;2;0.13;34634895677;Vitor Porto;Alameda de Novaes, 8;38716-526;1398;Paulista;40.562.891/0001-94;Ferreira;2;05/03/2025 00:00:00;No Prazo;637;Em Rota;3;22/02/2025 00:00:00;totam;Distrito Ana Julia Peixoto;818;São Paulo;Silveira das Flores;MT;;27/03/2025 00:00:00;947099;797874410974848
22/03/2025 02:19:38;NATURA CN;69504606;26/01/2025 00:00:00;001;58731792;63.59;3;2.28;31357038492;Isabella Correia;Sítio Alícia Nascimento, 4;76296-040;8178;Paulista;45.260.713/0001-22;Sales - EI;7;13/03/2025 00:00:00;No Prazo;931;Em Rota;3;26/01/2025 00:00:00;vel;Sítio da Rosa;987;Senhor Dos Passos;Sales do Sul;DF;;18/03/2025 00:00:00;348411;342970349990508
08/02/2025 20:39:15;NATURA CN;91184856;16/01/2025 00:00:00;001;37720135;356.44;2;1.15;82269242217;Dr. Pedro Henrique Freitas;Vale Theo Oliveira, 9;16816-051;7456;do Oeste;69.203.517/0001-84;Carvalho;5;26/02/2025 00:00:00;Finalizado No Prazo;453;Saiu para Entrega;2;25/01/2025 00:00:00;corrupti;Condomínio Almeida;74;Alto Vera Cruz;Fernandes;ES;;22/01/2025 00:00:00;671095;916472668628682
17/02/2025 09:03:41;AVON;77650526;01/03/2025 00:00:00;001;4913795;293.12;1;4.83;33353639214;Anthony Santos;Chácara de Caldeira, 76;62867215;1601;de Goiás;83.964.275/0001-72;Moura Ltda.;8;07/02/2025 00:00:00;No Prazo;617;Saiu para Entrega;1;25/02/2025 00:00:00;qui;Feira das Neves;211;Vila Nova Cachoeirinha 3ª Seção;Pinto das Pedras;MA;;11/01/2025 00:00:00;621806;873591925347897
23/02/2025 11:28:48;AVON;18434;24/03/2025 00:00:00;001;86392447;365.14;2;1.54;88021667766;Maria Eduarda das Neves;Favela Azevedo;63237-708;3286;das Flores;40.863.597/0001-12;Viana Gonçalves - ME;5;29/01/2025 00:00:00;Atrasado;887;Entrega Realizada;3;16/01/2025 00:00:00;labore;Praça Marcela Freitas;208;Horto;Melo de Vieira;TO;;01/03/2025 00:00:00;342712;479293690937420
23/02/2025 13:35:02;NATURA RN;62390785;14/01/2025 00:00:00;001;34431305;322.02;3;3.75;92445811393;Nicole Caldeira;Avenida Júlia Vieira, 838;37753-198;2960;Alegre;80.154.937/0001-50;Costela Aragão S.A.;3;20/01/2025 00:00:00;Finalizado No Prazo;238;Em Rota;3;22/01/2025 00:00:00;error;Sítio Ramos;309;Maria Helena;Ferreira;GO;;11/02/2025 00:00:00;834111;333973486188735
23/02/2025 16:28:55;AVON;98495290;19/03/2025 00:00:00;001;75821037;222.36;1;1.3;9615216077;Paulo Santos;Praia Felipe Cavalcanti, 86;17290-134;1159;do Galho;32.901.675/0001-06;Cunha;2;26/01/2025 00:00:00;Finalizado No Prazo;650;Saiu para Entrega;3;13/03/2025 00:00:00;iusto;Ladeira Isabel Rocha;60;Confisco;Pires;ES;;06/01/2025 00:00:00;422183;619657724730818
10/01/2025 16:36:32;NATURA RN;86369222;16/03/2025 00:00:00;001;55897624;357.42;3;0.63;51927539326;Bianca Pires;Chácara de Sales, 536;08244129;7427;Verde;12.870.645/0001-64;Rocha;7;06/01/2025 00:00:00;No Prazo;230;Saiu para Entrega;2;31/01/2025 00:00:00;tenetur;Condomínio Nunes;448;Cenaculo;Nunes;PI;;16/02/2025 00:00:00;102406;399691481546886
04/01/2025 10:09:18;NATURA RN;6931929;15/02/2025 00:00:00;001;69190506;403.55;2;2.78;43908621157;Dra. Isadora Silveira;Feira de Rocha, 50;02004-334;9152;do Sul;53.176.920/0001-21;Cardoso;5;15/01/2025 00:00:00;Atrasado;355;Saiu para Entrega;2;13/03/2025 00:00:00;debitis;Parque de da Cruz;77;Esplanada;da Cunha Grande;RO;;19/01/2025 00:00:00;75572;44504731173853
08/01/2025 13:53:25;NATURA CN;19588809;27/03/2025 00:00:00;001;97659305;181.12;2;2.17;29600033919;Gustavo Henrique Sales;Passarela de Freitas, 281;18133-086;1218;do Campo;71.546.293/0001-55;Ribeiro Porto - ME;2;19/03/2025 00:00:00;Finalizado No Prazo;400;Entrega Realizada;3;18/01/2025 00:00:00;nam;Lagoa Ana Laura Correia;529;Vila Pinho;Cavalcanti da Praia;AL;;12/03/2025 00:00:00;987961;917136744949702
18/01/2025 10:13:56;NATURA CN;52751337;24/02/2025 00:00:00;001;89427212;137.5;2;3.6;78724974018;Yago Barbosa;Setor Almeida, 2;16888360;4735;Verde;05.692.184/0001-11;Almeida;5;08/01/2025 00:00:00;No Prazo;477;Em Rota;3;09/02/2025 00:00:00;at;Rua de Monteiro;678;Bom Jesus;Rocha;MS;;06/02/2025 00:00:00;653337;996416750471413
14/01/2025 00:13:28;AVON;99450399;05/02/2025 00:00:00;001;88289620;217.13;2;3.17;56379311938;Dr. Bernardo Aragão;Praça de Santos, 85;20256-971;5469;do Sul;34.918.057/0001-96;Barros;6;21/03/2025 00:00:00;Atrasado;929;Em Rota;2;06/03/2025 00:00:00;laudantium;Condomínio Rezende;854;Santo Antônio;da Cunha do Norte;RN;;03/02/2025 00:00:00;52780;39368282162790
18/02/2025 05:58:27;NATURA RN;14945776;06/02/2025 00:00:00;001;43313732;109.34;2;3.92;28054229534;Maria Luiza Silveira;Campo Benjamin Castro, 70;13664707;4071;do Sul;51.302.768/0001-50;das Neves;7;20/03/2025 00:00:00;Atrasado;530;Em Rota;2;02/03/2025 00:00:00;velit;Viela Nina Caldeira;186;Vila São Rafael;Cunha;TO;;16/02/2025 00:00:00;985407;35326200527522
08/01/2025 11:44:11;NATURA CN;32900386;31/01/2025 00:00:00;001;42572954;294.28;3;3.06;50664422909;Luiz Henrique Freitas;Favela Fernanda da Conceição, 3;58890472;3033;Grande;26.548.179/0001-00;Correia;5;02/02/2025 00:00:00;No Prazo;792;Entrega Realizada;1;15/03/2025 00:00:00;illo;Conjunto Murilo da Paz;236;Alípio De Melo;Alves do Norte;RR;;03/01/2025 00:00:00;355214;957620691689473
15/03/2025 13:10:22;AVON;60759689;08/03/2025 00:00:00;001;69152414;452.5;2;2.65;81165618874;Sofia Ramos;Lago Diego Gomes, 85;03198-487;1541;dos Dourados;89.026.713/0001-38;da Rocha;7;23/02/2025 00:00:00;No Prazo;618;Entrega Realizada;1;24/03/2025 00:00:00;nemo;Jardim de Caldeira;895;São Geraldo;da Rosa;DF;;21/01/2025 00:00:00;601736;239107549927922
17/03/2025 19:19:04;AVON;74567757;12/02/2025 00:00:00;001;73942452;448.1;1;4.89;53732404203;Gustavo Henrique da Luz;Vale de da Cruz, 76;17320-195;1016;do Campo;75.836.942/0001-03;Costela;4;10/01/2025 00:00:00;Finalizado No Prazo;954;Entrega Realizada;1;12/02/2025 00:00:00;error;Morro Ramos;13;Vila Piratininga Venda Nova;da Cunha;AM;;05/03/2025 00:00:00;666357;917764885187507
23/01/2025 02:55:49;AVON;85389073;07/03/2025 00:00:00;001;57714589;271.59;1;0.5;21018777702;Thomas Santos;Avenida de Fernandes, 64;00505238;3173;do Galho;60.183.725/0001-94;Vieira;8;19/01/2025 00:00:00;Finalizado No Prazo;721;Em Rota;1;12/01/2025 00:00:00;a;Viela Maria Aragão;16;Vila São Gabriel;Lopes;AC;;14/03/2025 00:00:00;852933;284304063924410
26/03/2025 10:11:47;NATURA CN;13512711;13/01/2025 00:00:00;001;65950970;406.09;1;2.22;88424872728;Alexia Rodrigues;Morro Pedro Miguel Martins;19498-238;9196;da Serra;27.096.854/0001-70;Lima Fernandes - EI;6;23/01/2025 00:00:00;Atrasado;710;Entrega Realizada;1;12/01/2025 00:00:00;optio;Condomínio João Guilherme da Conceição;683;Vila Coqueiral;Moraes de Goiás;PR;;21/02/2025 00:00:00;304417;14905981077198
20/03/2025 00:29:54;AVON;83486166;02/01/2025 00:00:00;001;7753396;109.12;1;2.56;19938684933;Alana Souza;Residencial Barbosa, 16;50801-533;1402;do Campo;89.317.250/0001-63;da Mata;8;22/02/2025 00:00:00;Atrasado;948;Saiu para Entrega;3;10/03/2025 00:00:00;veniam;Ladeira Maria Vitória Carvalho;484;Maria Virgínia;Moura de da Paz;PE;;16/01/2025 00:00:00;505820;965041858603368
25/01/2025 21:59:53;AVON;32767447;09/03/2025 00:00:00;001;87924849;67.56;3;4.64;39770883495;Sr. João Nascimento;Vereda Moura, 14;66735835;5757;do Amparo;86.104.537/0001-17;Ferreira;6;22/03/2025 00:00:00;Finalizado No Prazo;722;Entrega Realizada;1;01/01/2025 00:00:00;beatae;Praça Luiz Otávio Rezende;377;Castelo;Rezende de Ribeiro;SP;;11/02/2025 00:00:00;722030;414985340192552
06/01/2025 01:09:01;AVON;52316579;19/03/2025 00:00:00;001;84697430;452.45;2;3.54;75738078602;Theo Moraes;Conjunto João Guilherme Rodrigues;17187663;9211;de Goiás;73.254.960/0001-51;Cavalcanti Rodrigues S.A.;1;03/02/2025 00:00:00;No Prazo;672;Entrega Realizada;1;13/01/2025 00:00:00;quibusdam;Parque Silva;45;Vila Novo São Lucas;Pinto;PI;;26/03/2025 00:00:00;660416;607355469353608
06/02/2025 04:06:35;NATURA CN;76204509;22/02/2025 00:00:00;001;42301687;224.64;3;3.92;45144375911;Danilo Dias;Feira Campos, 57;36774-190;9476;do Sul;62.083.719/0001-90;Silveira;5;17/01/2025 00:00:00;Finalizado No Prazo;195;Saiu para Entrega;2;18/03/2025 00:00:00;officia;Passarela Mendes;573;Barão Homem De Melo 2ª Seção;Castro;PB;;01/02/2025 00:00:00;769709;879913577743734
24/01/2025 23:57:18;AVON;86629218;28/03/2025 00:00:00;001;76831123;324.54;1;4.99;42896848743;Srta. Maria Eduarda Fogaça;Vale Nunes, 34;80048-087;4429;Paulista;32.159.706/0001-97;Santos Viana e Filhos;4;10/01/2025 00:00:00;Atrasado;960;Em Rota;2;10/03/2025 00:00:00;corporis;Praça de Cardoso;133;Petropolis;da Mota de das Neves;PB;;17/01/2025 00:00:00;203293;538415044091564
10/02/2025 04:24:20;AVON;95102537;07/02/2025 00:00:00;001;43097270;259.95;1;3.85;77014140308;Fernando Almeida;Viaduto Yasmin Almeida, 2;86052-239;9589;das Flores;21.653.809/0001-92;Barbosa;6;13/01/2025 00:00:00;Finalizado No Prazo;731;Em Rota;1;17/01/2025 00:00:00;laborum;Morro de Martins;957;Alta Tensão 1ª Seção;Silveira;MS;;07/02/2025 00:00:00;78452;311498923775561
28/01/2025 19:13:02;NATURA CN;12200019;22/01/2025 00:00:00;001;45479141;103.34;2;1.45;54042285740;Rodrigo Correia;Vila Laís Teixeira, 86;56714-910;3541;Grande;24.789.056/0001-35;Castro S.A.;4;11/03/2025 00:00:00;No Prazo;174;Entrega Realizada;3;18/01/2025 00:00:00;eum;Travessa Maysa Pinto;951;Caiçara - Adelaide;Peixoto de Sales;AL;;06/03/2025 00:00:00;754135;326581632928338
26/03/2025 05:18:58;NATURA CN;86262284;21/01/2025 00:00:00;001;1184166;191.79;2;2.65;45231007081;Luiz Miguel Lopes;Parque Vieira, 17;14563905;5738;do Oeste;41.806.972/0001-55;Aragão;5;01/02/2025 00:00:00;Finalizado No Prazo;580;Saiu para Entrega;2;05/02/2025 00:00:00;fugit;Aeroporto de Moreira;998;Ermelinda;Ramos;SP;;04/01/2025 00:00:00;875434;711757810028393
13/01/2025 13:48:00;AVON;44564470;20/02/2025 00:00:00;001;83203688;471.18;3;3.33;36757612062;Júlia Campos;Travessa de da Rosa, 8;56111724;9158;do Campo;41.592.307/0001-06;Silveira - ME;5;31/01/2025 00:00:00;No Prazo;802;Em Rota;1;08/03/2025 00:00:00;explicabo;Recanto Porto;316;Vila Coqueiral;Pinto;TO;;09/01/2025 00:00:00;248127;94432190459930
13/01/2025 21:23:58;AVON;82672789;29/01/2025 00:00:00;001;6180502;244.26;1;1.82;47917835341;Sofia Gomes;Colônia de Lima, 33;76918-616;9407;Verde;86.745.193/0001-25;da Rosa;4;25/03/2025 00:00:00;Finalizado No Prazo;258;Em Rota;2;16/01/2025 00:00:00;rerum;Trecho Nascimento;26;Nova Vista;da Mata do Sul;MA;;21/03/2025 00:00:00;741280;867983940318406
12/01/2025 05:55:11;AVON;79319081;24/01/2025 00:00:00;001;28232846;479.49;1;3.87;69216300180;Bernardo Souza;Largo Brenda Carvalho, 67;34846-056;9250;das Pedras;12.083.675/0001-20;Mendes;5;26/03/2025 00:00:00;Atrasado;437;Saiu para Entrega;3;06/01/2025 00:00:00;iste;Núcleo Ana Beatriz da Rosa;187;Ermelinda;Ferreira;MS;;16/02/2025 00:00:00;524297;436189679987945
15/02/2025 05:33:10;AVON;64692632;16/02/2025 00:00:00;001;8348826;400.72;2;2.59;4084777066;Sr. Kaique Gonçalves;Lago de Souza, 39;43432676;2830;da Mata;70.529.318/0001-40;Nunes;3;28/01/2025 00:00:00;No Prazo;430;Saiu para Entrega;1;02/01/2025 00:00:00;accusamus;Residencial de Barbosa;324;Jardim Guanabara;Rodrigues do Campo;PA;;28/03/2025 00:00:00;436356;574724117014603
13/02/2025 01:24:16;NATURA CN;56977071;02/02/2025 00:00:00;001;3352934;383.92;3;4.14;39401903503;Heloísa Aragão;Loteamento Felipe Peixoto, 31;08866647;3966;de Minas;90.817.453/0001-06;Nascimento;4;24/03/2025 00:00:00;No Prazo;960;Saiu para Entrega;3;09/01/2025 00:00:00;tenetur;Quadra de das Neves;247;Santa Amelia;Silveira Verde;RO;;16/02/2025 00:00:00;699848;919036430875501
11/02/2025 15:25:06;NATURA RN;8812313;23/03/2025 00:00:00;001;79665812;165.22;3;2.5;75644849735;Fernanda Cardoso;Praça Dias, 791;90594-479;2479;das Pedras;26.034.981/0001-81;Silva - ME;4;05/03/2025 00:00:00;Atrasado;455;Entrega Realizada;1;13/03/2025 00:00:00;perferendis;Vereda Theo da Rocha;147;Belmonte;Gomes;MG;;16/02/2025 00:00:00;5504;3796473458480
13/03/2025 11:25:17;NATURA RN;6388537;07/03/2025 00:00:00;001;36690639;64.3;2;0.16;93585818752;Sr. Thiago da Mota;Loteamento Rafael Carvalho, 46;81562308;3873;de Minas;67.182.940/0001-10;Barros - ME;5;04/01/2025 00:00:00;Finalizado No Prazo;762;Em Rota;1;09/01/2025 00:00:00;ducimus;Lago de Silva;399;Vista Do Sol;Monteiro;AM;;24/02/2025 00:00:00;283851;686713630060034
14/02/2025 06:14:37;AVON;93739971;26/01/2025 00:00:00;001;25720088;52.06;3;2.75;24361068766;Gustavo Gonçalves;Passarela de Castro;22547945;3781;da Praia;12.907.453/0001-85;Souza da Cruz - ME;6;28/02/2025 00:00:00;Atrasado;821;Saiu para Entrega;2;04/01/2025 00:00:00;maxime;Esplanada Carvalho;558;Embaúbas;Alves;PB;;04/01/2025 00:00:00;992957;717345464485720
28/02/2025 21:55:06;NATURA RN;75808372;28/02/2025 00:00:00;001;21064640;390.47;3;0.6;71489409207;Danilo Moura;Recanto Pinto, 8;36781449;8101;do Sul;13.245.906/0001-18;Ferreira Cardoso - ME;6;03/03/2025 00:00:00;Finalizado No Prazo;311;Em Rota;2;13/03/2025 00:00:00;eius;Lago Campos;961;Conjunto Taquaril;Dias da Serra;PE;;25/03/2025 00:00:00;221536;273528241029873
08/02/2025 10:49:20;NATURA RN;60919969;19/01/2025 00:00:00;001;58952095;249.41;3;2.55;46672894942;Srta. Maria Julia Ribeiro;Colônia Nicolas Pereira, 312;70210-213;6838;Paulista;17.592.348/0001-18;Carvalho;8;16/01/2025 00:00:00;Finalizado No Prazo;391;Em Rota;1;01/01/2025 00:00:00;doloremque;Setor Cardoso;413;São Vicente;Cardoso dos Dourados;GO;;14/03/2025 00:00:00;193901;967867842067420
15/03/2025 22:08:28;NATURA RN;51648847;09/03/2025 00:00:00;001;81260768;320.1;1;3.01;31735027744;Camila Rezende;Lago de da Mota, 784;58099425;1709;do Oeste;14.205.736/0001-00;Lima S.A.;7;24/03/2025 00:00:00;Finalizado No Prazo;450;Saiu para Entrega;1;07/01/2025 00:00:00;voluptatibus;Pátio Pinto;663;São João;Barros de Goiás;AL;;19/03/2025 00:00:00;497515;360558573314878
07/03/2025 20:40:00;AVON;55159035;04/03/2025 00:00:00;001;54018764;465.04;2;1.95;28874223935;Dr. Igor Dias;Pátio Felipe Vieira;63468202;6054;Grande;94.376.201/0001-31;Gonçalves;7;09/01/2025 00:00:00;Atrasado;391;Saiu para Entrega;2;01/01/2025 00:00:00;nemo;Área de Viana;912;Frei Leopoldo;Fernandes;RR;;19/02/2025 00:00:00;644899;986642492142472
25/01/2025 11:54:48;AVON;98688065;06/01/2025 00:00:00;001;12200267;419.54;3;4.35;93708273186;Rafael Jesus;Praia Diogo da Paz, 7;85892-282;2948;de Goiás;68.340.952/0001-98;Moreira e Filhos;2;17/01/2025 00:00:00;Atrasado;392;Em Rota;1;12/01/2025 00:00:00;ex;Feira de Pinto;4;Vila Batik;Araújo;PR;;17/01/2025 00:00:00;999896;800193215236788
27/01/2025 23:46:51;AVON;55288464;04/03/2025 00:00:00;001;38750940;106.25;2;2.27;78619042594;Amanda da Conceição;Lago de Lima, 21;11322703;9571;da Prata;10.875.362/0001-80;Moura;7;28/03/2025 00:00:00;No Prazo;822;Em Rota;1;12/03/2025 00:00:00;rerum;Recanto da Rosa;123;Esperança;Cardoso das Flores;ES;;28/01/2025 00:00:00;536107;296628259124151
02/03/2025 11:03:22;AVON;10747733;24/02/2025 00:00:00;001;95832447;167.02;1;1.21;78798200331;Luiz Otávio Silveira;Viela Isaac Ramos, 7;60054688;5913;Verde;74.895.301/0001-67;das Neves;2;24/01/2025 00:00:00;Finalizado No Prazo;235;Entrega Realizada;2;16/03/2025 00:00:00;exercitationem;Trecho Samuel da Rosa;94;Conjunto Jardim Filadélfia;Cavalcanti das Pedras;RR;;21/03/2025 00:00:00;681237;337724795794709
14/01/2025 04:45:15;NATURA CN;34807982;18/02/2025 00:00:00;001;35671253;422.99;2;2.65;66345831068;Pietra Souza;Feira de Lopes, 423;43665715;7683;Paulista;67.289.531/0001-17;Silveira Barros S.A.;1;11/02/2025 00:00:00;Finalizado No Prazo;640;Saiu para Entrega;2;16/01/2025 00:00:00;nam;Lago Barbosa;861;São Gabriel;Costela;AL;;16/03/2025 00:00:00;39909;109815369060159
24/02/2025 19:34:24;NATURA CN;78603708;22/01/2025 00:00:00;001;16062130;376.45;2;2.33;93206065075;João Gabriel Nogueira;Quadra Rodrigues, 36;17908-675;4442;do Galho;73.248.695/0001-07;Gomes Melo e Filhos;8;19/02/2025 00:00:00;Finalizado No Prazo;751;Saiu para Entrega;2;27/02/2025 00:00:00;necessitatibus;Parque da Cruz;74;Nossa Senhora Aparecida;Barbosa das Flores;PB;;22/03/2025 00:00:00;829880;85147109054948
03/01/2025 20:32:59;NATURA CN;34551426;20/03/2025 00:00:00;001;76316984;350.36;2;2.3;82225239749;Clara Aragão;Vereda Moraes, 48;10036-060;5361;do Oeste;32.569.704/0001-76;Costa;4;05/02/2025 00:00:00;Finalizado No Prazo;237;Entrega Realizada;3;06/01/2025 00:00:00;nam;Núcleo Nunes;738;Gameleira;Fogaça;CE;;07/02/2025 00:00:00;692609;766725494151718
12/01/2025 23:58:36;AVON;78217012;13/02/2025 00:00:00;001;11813342;234.86;2;2.35;17945280335;Anthony Ramos;Lago de Martins;13905-903;2931;do Sul;20.813.679/0001-45;Campos Lima e Filhos;8;20/01/2025 00:00:00;Finalizado No Prazo;757;Saiu para Entrega;1;23/03/2025 00:00:00;corrupti;Loteamento Luiz Fernando Fogaça;848;Prado;Moura;SP;;05/02/2025 00:00:00;867601;416418675341015
12/03/2025 11:33:26;AVON;48810817;28/01/2025 00:00:00;001;31028350;193.94;1;2.91;2790173298;Sra. Eloah Barbosa;Largo Vinicius Freitas, 8;77637-074;3692;das Pedras;71.650.839/0001-13;Cardoso - EI;8;25/01/2025 00:00:00;No Prazo;795;Entrega Realizada;1;22/02/2025 00:00:00;magni;Pátio de Duarte;751;Betânia;Nunes de Ferreira;AM;;06/01/2025 00:00:00;866266;811336504777360
05/03/2025 08:36:26;NATURA CN;30055666;28/03/2025 00:00:00;001;17996222;447.66;1;0.71;14047477909;Pedro Henrique Souza;Aeroporto de Nogueira, 74;83010-888;3817;do Galho;14.527.308/0001-02;Alves;2;07/01/2025 00:00:00;No Prazo;453;Entrega Realizada;2;22/03/2025 00:00:00;nihil;Distrito de Caldeira;261;Vila Madre Gertrudes 2ª Seção;Nascimento dos Dourados;MS;;06/03/2025 00:00:00;618184;33677903343350
05/03/2025 21:23:42;AVON;31244304;10/02/2025 00:00:00;001;86516074;94.58;1;4.73;19805041511;Esther Gonçalves;Condomínio Davi Vieira, 19;23093159;9220;da Prata;39.506.271/0001-59;Carvalho;2;18/03/2025 00:00:00;No Prazo;858;Entrega Realizada;3;27/01/2025 00:00:00;molestiae;Lago Vitória Ribeiro;992;Barroca;Melo;AP;;28/01/2025 00:00:00;532130;229936168125792
